index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
1505,47,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
9361,44,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K
4619,59,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,>50K
9604,47,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K
5820,54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,England,>50K
14870,38,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
24900,47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
20944,47,Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,60,United-States,>50K
13216,59,Private,Some-college,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,16,United-States,>50K
25591,63,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
28566,23,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
9108,33,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,50,United-States,<=50K
929,27,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K
28973,30,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
14434,43,Private,HS-grad,Married-civ-spouse,Sales,Other-relative,White,Female,44,Poland,<=50K
2842,49,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
12051,36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
10323,20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,35,United-States,<=50K
4439,34,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K
21956,37,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
2602,47,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
12701,53,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
4480,58,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K
2046,53,Self-emp-inc,Doctorate,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K
332,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
23781,25,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,37,United-States,<=50K
12839,48,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,60,United-States,<=50K
22967,43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,40,Philippines,>50K
7311,42,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
5810,28,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
2697,51,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
21554,55,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
641,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
17672,49,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
15384,22,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,70,United-States,>50K
21624,58,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K
5399,44,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,60,United-States,<=50K
6625,26,Private,11th,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States,<=50K
2980,43,Private,Some-college,Separated,Transport-moving,Unmarried,White,Male,51,United-States,>50K
6078,72,Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5367,22,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,<=50K
27355,44,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
19850,34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K
8102,23,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K
7398,45,Private,9th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,>50K
4321,33,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Portugal,<=50K
15180,39,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K
1841,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
11100,55,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
2895,37,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K
25649,26,Private,Bachelors,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,Thailand,<=50K
7667,22,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,43,United-States,<=50K
22548,59,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,36,United-States,<=50K
5775,56,Private,7th-8th,Widowed,Transport-moving,Not-in-family,White,Male,20,United-States,<=50K
13295,47,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,>50K
8681,58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
23742,37,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,>50K
29801,27,Private,HS-grad,Never-married,Craft-repair,Other-relative,Other,Male,40,Nicaragua,<=50K
164,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
19895,31,Private,Assoc-voc,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K
6512,30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,50,United-States,>50K
6624,58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
4641,32,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,40,Philippines,>50K
4153,27,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,35,United-States,<=50K
10218,51,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
9732,27,Private,HS-grad,Separated,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K
884,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,42,United-States,>50K
18508,37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,United-States,>50K
12703,26,State-gov,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,Female,38,United-States,<=50K
7599,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K
21348,25,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
22857,47,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,38,United-States,<=50K
2898,59,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
21658,53,State-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Female,28,United-States,>50K
10552,17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,<=50K
1311,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
14232,35,Federal-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
23327,21,Private,Some-college,Never-married,Sales,Own-child,Other,Female,20,United-States,<=50K
1817,39,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
5553,41,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,16,United-States,<=50K
2873,43,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
26612,25,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K
24479,61,Self-emp-not-inc,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,<=50K
10643,28,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
22343,27,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
17715,20,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,30,United-States,<=50K
23665,29,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
27167,22,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,30,United-States,<=50K
1636,71,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
28775,26,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,58,United-States,>50K
29569,29,Private,HS-grad,Never-married,Other-service,Other-relative,Black,Female,52,United-States,<=50K
9556,45,Private,HS-grad,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,50,South,<=50K
16119,38,State-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Male,40,United-States,<=50K
20424,36,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,Germany,>50K
17425,26,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,40,United-States,<=50K
2650,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
1739,49,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,>50K
18741,23,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
2537,49,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K
17324,47,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,<=50K
22464,39,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
8964,39,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
18126,36,State-gov,HS-grad,Never-married,Exec-managerial,Unmarried,Black,Male,90,United-States,<=50K
24641,52,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
21362,23,Private,Bachelors,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
14008,22,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
22812,53,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,>50K
29640,59,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K
28177,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
13635,31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
1266,39,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,12,United-States,>50K
2875,46,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
27344,39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
3479,32,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
9395,45,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,46,United-States,<=50K
27770,35,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
13449,47,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
2646,37,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
10908,53,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
22029,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,<=50K
4815,34,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,25,United-States,>50K
29154,30,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
5650,45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
20285,44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
5303,29,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,45,United-States,<=50K
5707,36,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K
841,53,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
597,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,65,United-States,>50K
16048,19,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,14,United-States,<=50K
392,54,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
13133,73,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,<=50K
21122,54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
6425,41,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,49,United-States,>50K
11663,52,Private,12th,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
24667,58,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
29250,24,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
14792,25,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,38,United-States,<=50K
27923,19,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,25,United-States,<=50K
13021,28,Private,10th,Never-married,Handlers-cleaners,Other-relative,Black,Male,40,United-States,<=50K
15282,32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,China,>50K
12065,27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K
23217,55,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
11231,41,Private,10th,Never-married,Handlers-cleaners,Unmarried,White,Male,50,United-States,<=50K
2709,45,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,>50K
14803,46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
834,23,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,India,>50K
3527,45,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
24394,26,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Female,32,United-States,<=50K
10297,50,Self-emp-not-inc,10th,Divorced,Sales,Not-in-family,White,Female,50,United-States,<=50K
21104,47,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K
1479,53,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,India,>50K
5769,45,Private,HS-grad,Separated,Sales,Not-in-family,White,Female,40,United-States,<=50K
17606,30,Private,11th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,40,United-States,<=50K
15367,21,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Female,18,United-States,<=50K
21416,40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K
25900,47,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
769,36,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
22553,59,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,>50K
27947,37,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K
5985,60,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,35,United-States,>50K
12763,45,Private,Assoc-acdm,Divorced,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K
14742,26,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K
1730,52,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
1508,55,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
22384,33,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,<=50K
26611,31,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
12101,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
20588,31,State-gov,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
10475,39,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,45,United-States,>50K
588,41,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,42,United-States,>50K
2360,51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
20416,43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,>50K
17194,25,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,<=50K
3727,29,Private,Bachelors,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,Taiwan,<=50K
26137,34,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K
1514,58,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,>50K
1616,68,Self-emp-inc,Assoc-voc,Widowed,Sales,Not-in-family,White,Female,50,United-States,>50K
9526,38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
16253,27,Private,9th,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,<=50K
10335,48,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
1499,51,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,35,United-States,>50K
17701,39,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
15747,39,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
7035,45,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,<=50K
25298,36,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Yugoslavia,>50K
3130,48,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,>50K
11225,29,Private,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
10609,45,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Female,50,United-States,>50K
21084,22,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
18169,38,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,40,United-States,>50K
2258,41,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,44,United-States,>50K
22657,20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,8,United-States,<=50K
10672,40,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,<=50K
515,49,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K
26297,28,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,43,United-States,<=50K
26372,53,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,>50K
17642,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
10557,27,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,<=50K
870,30,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K
21978,25,Private,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,55,United-States,<=50K
13904,34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,>50K
6520,59,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
8054,54,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
13992,44,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,44,United-States,>50K
26483,48,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,45,Philippines,>50K
1983,42,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
19791,32,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
30013,30,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,55,United-States,<=50K
24463,33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
2913,26,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K
17593,34,State-gov,Some-college,Separated,Exec-managerial,Own-child,White,Female,40,United-States,<=50K
13504,51,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
2996,32,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
24296,41,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,Mexico,>50K
8788,39,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
16359,61,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
437,36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
24700,31,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
548,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
4570,61,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
28450,39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
26179,42,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,<=50K
1552,37,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
8884,52,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
18608,27,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,Female,40,United-States,>50K
562,34,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,>50K
27703,60,Private,7th-8th,Separated,Priv-house-serv,Unmarried,Black,Female,15,United-States,<=50K
13266,42,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
22982,32,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,30,United-States,<=50K
20994,50,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,>50K
15660,31,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,>50K
20273,41,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K
14222,49,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K
9823,36,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,57,United-States,>50K
25601,29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,United-States,<=50K
17020,39,Private,Some-college,Divorced,Sales,Other-relative,White,Female,35,United-States,<=50K
29418,36,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
17834,39,Federal-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K
458,59,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,>50K
29962,62,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,32,United-States,<=50K
29105,39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,<=50K
16087,30,State-gov,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
5441,31,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K
23616,32,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
1466,59,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,>50K
16045,25,Private,Bachelors,Never-married,Prof-specialty,Other-relative,White,Male,40,United-States,<=50K
15375,34,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,>50K
5966,24,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
18175,33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
1101,34,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K
21986,26,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,35,United-States,<=50K
29321,48,Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,United-States,>50K
5832,18,Private,Some-college,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K
2886,57,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,Hungary,>50K
6231,28,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,<=50K
15328,49,Private,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,<=50K
15318,54,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,46,England,>50K
27253,54,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
15502,41,State-gov,HS-grad,Divorced,Protective-serv,Not-in-family,White,Male,40,United-States,>50K
20131,37,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K
13230,31,Private,9th,Never-married,Farming-fishing,Not-in-family,White,Male,40,Puerto-Rico,<=50K
1709,37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K
14656,54,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,70,United-States,>50K
8716,21,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
11591,19,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,56,United-States,<=50K
53,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,China,>50K
24965,30,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
1852,52,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
25392,24,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K
21714,22,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
7277,38,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
