index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
20345,20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,10,United-States,<=50K
19984,33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
10195,33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K
28042,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
5140,17,Local-gov,9th,Never-married,Other-service,Own-child,Black,Male,9,United-States,<=50K
15493,64,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
4710,28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
22655,21,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
1268,33,Local-gov,Bachelors,Never-married,Tech-support,Not-in-family,Black,Male,52,United-States,>50K
9093,57,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K
4538,54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
26477,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K
1555,38,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Male,60,United-States,>50K
26731,18,Private,11th,Never-married,Other-service,Own-child,White,Male,10,United-States,<=50K
14823,42,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,El-Salvador,>50K
1459,30,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
9183,40,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
25101,41,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,Peru,<=50K
4723,22,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
6237,38,Private,Some-college,Divorced,Sales,Unmarried,White,Female,38,United-States,<=50K
544,31,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,35,United-States,>50K
8532,23,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,35,United-States,<=50K
18762,44,Private,11th,Separated,Other-service,Unmarried,Black,Female,30,United-States,<=50K
11763,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,>50K
12835,43,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,>50K
25587,17,Private,12th,Never-married,Other-service,Own-child,White,Female,16,United-States,<=50K
27360,31,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,99,United-States,>50K
1255,43,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,>50K
5574,37,Private,Bachelors,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,30,United-States,>50K
10522,32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
18107,57,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
3851,33,Private,12th,Separated,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
29867,36,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,>50K
17334,38,State-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K
24204,45,Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,40,United-States,<=50K
15056,31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
21472,24,Private,5th-6th,Never-married,Machine-op-inspct,Other-relative,White,Male,40,Mexico,<=50K
21142,34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,>50K
27950,42,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,30,Mexico,<=50K
29348,40,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
1317,29,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
2609,51,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,>50K
19500,39,Self-emp-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,99,United-States,<=50K
13318,19,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,15,United-States,<=50K
6130,54,Private,Assoc-acdm,Widowed,Adm-clerical,Unmarried,White,Female,30,United-States,<=50K
23456,22,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,<=50K
7320,64,Federal-gov,7th-8th,Widowed,Other-service,Unmarried,White,Female,30,Puerto-Rico,<=50K
29275,49,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,80,United-States,<=50K
19716,52,Private,HS-grad,Divorced,Other-service,Other-relative,White,Male,30,United-States,<=50K
15114,38,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
15934,52,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
21502,40,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
29055,38,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
6858,53,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
17934,40,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
26499,50,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,40,United-States,<=50K
24697,52,Federal-gov,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
14671,26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
25274,40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
9631,24,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
19697,28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K
1263,46,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,>50K
27061,19,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K
1244,24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,<=50K
10351,46,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
2749,26,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,65,United-States,<=50K
15431,73,Self-emp-not-inc,HS-grad,Never-married,Other-service,Not-in-family,White,Female,36,United-States,<=50K
29256,48,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
7400,48,Self-emp-not-inc,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,40,Jamaica,>50K
17191,46,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
22835,72,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
10317,33,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
3976,53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,<=50K
23444,41,State-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,>50K
15115,25,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,56,United-States,>50K
7239,67,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,Canada,>50K
11038,29,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,41,United-States,>50K
3566,56,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,China,<=50K
11883,22,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K
496,42,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
11534,24,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K
19641,55,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
10242,33,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
17697,32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
9994,48,State-gov,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Female,24,United-States,<=50K
8027,25,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
29217,21,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
2905,24,Private,Some-college,Never-married,Sales,Own-child,White,Female,30,United-States,<=50K
603,61,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,>50K
823,34,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
13277,51,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
21256,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,United-States,>50K
8600,64,Local-gov,9th,Never-married,Adm-clerical,Other-relative,White,Male,40,United-States,<=50K
10963,34,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,40,Taiwan,>50K
23000,44,Private,Assoc-acdm,Separated,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
18531,52,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
8387,31,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,>50K
17435,17,Private,12th,Never-married,Other-service,Own-child,White,Male,15,United-States,<=50K
21724,26,Private,Bachelors,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
13835,69,Self-emp-inc,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
14889,45,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K
4737,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
12704,45,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
8463,22,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
25281,38,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,<=50K
7063,39,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,>50K
11215,27,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
9054,33,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,52,United-States,<=50K
19636,47,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K
23573,60,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K
11022,36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
28180,50,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
25023,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,15,United-States,<=50K
4275,29,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K
5979,33,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
360,43,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,>50K
3570,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
12898,46,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,>50K
13199,42,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
1930,48,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
9295,34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,80,United-States,<=50K
2088,71,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
12850,45,Private,HS-grad,Separated,Craft-repair,Unmarried,Black,Female,40,United-States,<=50K
781,42,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
21252,24,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K
3127,29,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,>50K
8044,47,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
26767,61,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Black,Male,40,United-States,<=50K
26083,31,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,50,United-States,>50K
25648,45,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,40,United-States,<=50K
24696,30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,<=50K
18244,23,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
19392,53,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,>50K
16798,29,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,>50K
22070,17,Private,11th,Never-married,Sales,Own-child,White,Female,16,United-States,<=50K
26630,34,Federal-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,52,United-States,<=50K
3054,40,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,48,United-States,<=50K
24033,30,Private,Some-college,Never-married,Farming-fishing,Other-relative,Black,Male,72,United-States,<=50K
13101,44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,>50K
18184,60,Private,Some-college,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,30,United-States,<=50K
24277,36,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,65,United-States,<=50K
9601,19,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,20,United-States,<=50K
11514,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
4579,30,Private,HS-grad,Separated,Other-service,Own-child,White,Female,36,United-States,<=50K
26934,45,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,India,>50K
15853,38,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
2549,47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K
8785,19,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K
11919,26,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
4998,51,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
3792,43,Federal-gov,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,40,United-States,<=50K
26433,52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
29277,28,Private,9th,Married-civ-spouse,Protective-serv,Wife,Black,Female,40,United-States,<=50K
20503,62,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
12459,41,State-gov,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,40,United-States,<=50K
327,43,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
5465,28,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,48,China,<=50K
16311,46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
28337,29,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,20,United-States,<=50K
4799,41,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
15280,51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
27348,61,Self-emp-not-inc,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,>50K
28576,52,Private,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
8648,35,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,>50K
1677,64,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,>50K
14242,35,Federal-gov,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Male,40,United-States,>50K
19100,32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
15560,22,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,20,United-States,<=50K
27166,38,Self-emp-inc,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Male,45,United-States,<=50K
1952,37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
4472,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,>50K
15218,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
19681,43,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
13165,20,Private,Some-college,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K
11830,23,Private,Some-college,Never-married,Sales,Own-child,White,Female,25,United-States,<=50K
17447,30,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
25351,60,Private,Some-college,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,50,United-States,>50K
27012,48,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
19779,18,Private,10th,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K
13861,20,Private,HS-grad,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,40,United-States,<=50K
5358,38,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,United-States,>50K
18457,38,Private,Masters,Never-married,Adm-clerical,Not-in-family,White,Female,50,Italy,>50K
782,42,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
1509,50,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
17735,59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
4152,61,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
23453,65,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K
11234,51,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Unmarried,White,Male,60,United-States,>50K
21614,30,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
19890,24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
28113,35,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,35,United-States,<=50K
24671,36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
2833,37,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
12328,51,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K
5557,53,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
15868,48,Private,Bachelors,Divorced,Adm-clerical,Own-child,White,Male,38,United-States,>50K
2751,40,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
2456,30,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
27891,49,Private,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,>50K
17143,27,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,60,United-States,>50K
1539,56,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
11228,52,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,United-States,>50K
20796,31,Private,10th,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
23732,36,Self-emp-not-inc,Some-college,Never-married,Other-service,Unmarried,White,Female,50,United-States,<=50K
16570,38,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
203,70,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K
22922,27,Local-gov,HS-grad,Never-married,Craft-repair,Unmarried,Black,Male,40,United-States,<=50K
5576,45,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,46,United-States,<=50K
8187,26,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K
6700,35,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
7426,40,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,>50K
25117,33,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K
29790,49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
17333,61,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K
523,41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
10036,53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
7314,44,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
25541,24,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K
2246,45,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,Guatemala,>50K
29074,32,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
2298,49,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
24590,41,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
3485,38,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
21032,29,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,55,United-States,<=50K
15039,37,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,99,France,>50K
6220,48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
9080,22,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
23756,42,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,<=50K
1470,56,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,70,United-States,>50K
8247,25,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
20073,64,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
24982,44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
16781,41,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,India,>50K
2474,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,39,United-States,>50K
790,59,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
2699,48,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
2170,35,Self-emp-not-inc,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,>50K
24618,67,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
20807,29,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K
344,55,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
15972,36,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K
10857,27,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
566,53,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,>50K
2591,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
26890,31,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,44,United-States,>50K
15014,54,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,<=50K
7747,34,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
28279,41,Private,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Male,40,United-States,>50K
27961,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
2773,69,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
24541,30,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,37,United-States,<=50K
26338,27,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
13570,37,Private,9th,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,48,United-States,<=50K
20573,49,Self-emp-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,55,United-States,<=50K
10395,29,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K
1545,55,Private,9th,Divorced,Craft-repair,Unmarried,White,Female,37,United-States,>50K
17048,35,Private,11th,Separated,Priv-house-serv,Unmarried,White,Female,8,Mexico,<=50K
731,39,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,46,United-States,>50K
14842,17,Private,11th,Never-married,Sales,Unmarried,White,Female,12,Poland,<=50K
7750,37,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
12250,26,Private,Bachelors,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,40,South,<=50K
6733,36,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
8980,32,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
916,56,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
102,68,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
10747,29,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
1461,32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
9321,51,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
20452,35,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K
4116,53,Local-gov,Preschool,Never-married,Machine-op-inspct,Not-in-family,White,Female,35,United-States,<=50K
10792,25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
22274,61,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
